propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,neighborhood,highlight,newDevelopmentFinished
81703699,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0b/a7/35/1011564432.webp,CALDEARENAS,30,bj,520.0,"{'price': {'amount': 520.0, 'currencySuffix': '€/mes'}}",flat,rent,45.0,True,1,1,Caldearenas,Huesca,Sabiñanigo,Sabiñanigo Centro-Aurín,es,42.5202033,-0.367558,False,https://www.idealista.com/inmueble/81703699/,104887,"** SOLO PROFESORES** PRECIOSO APARTAMENTO CON GARAJE Y TRASTERO. Se alquila piso decorado al detalle. Dispone de salón-cocina totalmente equipada, un dormitorio con armario empotrado, terraza y baño completo con plato de ducha. El piso tiene aire acondicionado en salón y habitación. Además incluye en el precio plaza de garaje y amplio cuarto trastero. Excelente urbanización, muy tranquila y a la vez muy cerca del centro de la localidad. GASTOS DE COMUNIDAD INCLUIDOS EN EL PRECIO.  NO SE PERMITEN MASCOTAS SIN HONORARIOS DE AGENCIA PARA EL INQUILINO. Si desea más información, o bien concertar una visita, puede ponerse en contacto con nosotros a través de nuestro número de teléfono o bien a través de nuestro correo electrónico. Nuestro personal le ayudará a encontrar su inmueble ideal a través de un asesoramiento personalizado y sin ningún compromiso. ¡No lo dude más!",False,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Sabiñanigo Centro-Aurín, Sabiñanigo', 'title': 'Piso en Caldearenas'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
105450004,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/2f/53/1253349691.webp,3864,21,4,680.0,"{'price': {'amount': 680.0, 'currencySuffix': '€/mes'}}",flat,rent,68.0,True,3,1,carretera de Santpedor,Barcelona,Manresa,Ctra. Santpedor - Bases de Manresa,es,41.7401026,1.831156,False,https://www.idealista.com/inmueble/105450004/,225046,"¿Tienes la necesidad de estar una temporada en Manresa? Este piso es ideal. Estudiantes, profesores o trabajadores. Consta de: Recibidor espacioso y acogedor. Amplio salón comedor con salida a un balcón con vistas a la montaña de Montserrat. Perfecto para relajarse y disfrutar. Cocina Independiente, totalmente equipada con todos los electrodomésticos necesarios para tu comodidad. Zona de Lavadero, práctica para mayor comodidad Un moderno baño con plato de ducha. Dos dormitorios dobles espaciosos y confortables. Un dormitorio Individual ideal como zona de estudio. Cerca de la Universidad, muy conveniente para estudiantes y profesores.  Ubicación estratégica con fácil acceso a las vías principales para moverse por la ciudad o salir de ella. Este piso es ideal para aquellos que buscan un hogar temporal con todas las comodidades y una ubicación privilegiada.",True,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Ctra. Santpedor - Bases de Manresa, Manresa', 'title': 'Piso en carretera de Santpedor'}",False,False,False,False,False,False,,,,
105815783,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/df/a2/1263856429.webp,691 M,20,2,550.0,"{'price': {'amount': 550.0, 'currencySuffix': '€/mes'}}",flat,rent,69.0,True,2,1,calle Puerto Rico s/n,Castellón,Moncofa,Moncófar playa,es,39.8026838,-0.1311773,True,https://www.idealista.com/inmueble/105815783/,215450,"Apartamento disponible para alquilar todo el año, esta vivienda cuenta con 2 habitaciones, un baño y terraza con orientación al este. Además al situarse en zona céntrica tienes todo más cerca.  ¡Ponte en contacto con nosotros!",True,good,False,True,8.0,{'typology': 'flat'},"{'subtitle': 'Moncófar playa, Moncofa', 'title': 'Piso en calle Puerto Rico s/n'}",False,False,False,False,False,False,,,,
105792124,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/73/4f/1263454069.webp,,26,4,620.0,"{'price': {'amount': 620.0, 'currencySuffix': '€/mes'}}",penthouse,rent,110.0,False,4,2,Pescadores s/n,Tarragona,Tortosa,Centre,es,40.8125777,0.5214423,True,https://www.idealista.com/inmueble/105792124/,149916,"Ático Céntrico en Alquiler en Tortosa – ¡Ideal para Estudiantes! Descubre este magnífico ático situado en el corazón de Tortosa, perfecto para estudiantes que buscan un espacio cómodo y bien comunicado. Con una superficie construida de 110 m² y 90 m² útiles, esta vivienda ofrece todo lo que necesitas para sentirte como en casa. Dispone de cuatro habitaciones amplias, una cocina totalmente equipada. Además, el ático está totalmente amueblado y equipado, listo para entrar a vivir. Situado en la cuarta planta sin ascensor, este espacio ofrece una oportunidad única para estudiantes que valoran la proximidad a los servicios de la ciudad. No dejes escapar esta oportunidad de vivir en un entorno privilegiado, con todas las ventajas que ofrece una ubicación céntrica en Tortosa. ¡Contáctanos hoy mismo para concertar una visita y descubre tu nuevo hogar!",False,good,False,False,6.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Centre, Tortosa', 'title': 'Ático en Pescadores s/n'}",False,False,False,False,False,False,,,,
103012803,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/6c/3d/1175121871.webp,AL-SON-,33,2,600.0,"{'price': {'amount': 600.0, 'currencySuffix': '€/mes'}}",duplex,rent,119.0,True,3,2,Rio Palancia,Castellón,Soneja,,es,39.8162586,-0.4274951,False,https://www.idealista.com/inmueble/103012803/,208046,"LLAVE MAESTRA ofrece en ALQUILER DE LARGA DURACION, ático dúplex en Soneja. Vivienda con 2 dormitorios y buhardilla con terrazas Amueblado y equipado 2 cuartos de baño Plaza de garaje incluida en el precio. REQUISITOS: Solvencia demostrable 1 mensualidad de fianza 1 mensualidad por anticipado NO SE ADMITEN MASCOTAS Obligatorio aportar documentación para la SEGURO DE ALQUILER. Abstenerse si no disponen de contrato, nominas o documentación en regla.  Mas información dejando mensaje o por WhatsApp al.",False,good,False,True,5.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Soneja', 'title': 'Dúplex en Rio Palancia'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
87203501,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/ac/0d/714513415.webp,018559,29,bj,750.0,"{'price': {'amount': 750.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,True,3,1,avenida de las Gaviotas,València,El Perellonet,,es,39.2946625,-0.2854066,False,https://www.idealista.com/inmueble/87203501/,267291,"*************************SOLO SE ALQUILA DESDE EL 15 DE SEPTIEMBRE HASTA EL 15 DE JUNIO***************** DISPONEMOS DE VIDEO DE LA VIVIENDA Se ofrece en alquiler este acogedor piso en Sueca. Con una superficie total de 80 m², este inmueble cuenta con 76 m² útiles distribuidos en 1 habitación individual y 2 habitaciones dobles. Además, dispone de 1 baño y está adaptado para personas con discapacidad. La antigüedad de la vivienda se encuentra entre 30 y 50 años. Entre sus características, destacan los armarios empotrados, la carpintería exterior de aluminio, la cocina equipada, el comedor, y mucho más. El piso se encuentra en buen estado y cuenta con parking, piscina comunitaria, terraza grande y orientación sur. No dejes pasar esta oportunidad de alquilar este inmueble completamente amueblado y con gastos de comunidad incluidos. ¡Contacta ahora para más información!.",False,good,False,False,9.0,{'typology': 'flat'},"{'subtitle': 'El Perellonet', 'title': 'Piso en avenida de las Gaviotas'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
83533854,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/25/65/d6/619841334.webp,IM142,10,4,595.0,"{'price': {'amount': 595.0, 'currencySuffix': '€/mes'}}",studio,rent,30.0,True,0,1,"calle Fray Pedro Ponce de León, Valencia",València,València,Quatre Carreres,es,39.4579734,-0.3609796,False,https://www.idealista.com/inmueble/83533854/,248264,"GRUPO CONECTA/SOLO ALQUILERES, alquila este piso ideal para UNA persona o pareja, reformado con electrodomésticos, vivienda tipo loft de aprox 30m.  Alquiler a 595€ aparte, suministros luz y agua.  No hay comedor, no tiene habitación es una estancia o dependencia que se puede utilizar como lo que tu consideres. SOLO SE PUEDE USAR COMO DORMITORIO O COMO COMEDOR. Se distribuye en una cocina individual independiente y tiene un baño con ducha. Vivienda sin amueblar. No tiene comedor. NO tiene ascensor Acceso a todos los servicios públicos, transportes, comercios, farmacias, colegios, a tan solo 20 min del centro andando y 10 min de la Ciudad de las Ciencias, junto A LA PARADA DE METRO.   SE SOLICITA SOLVENCIA ECONÓMICA, NÓMINAS CON ANTIGUEDAD MAS DE 1 AÑO Y AVALISTA.",True,good,False,False,20.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Mont-Olivet, València', 'title': 'Estudio en calle Fray Pedro Ponce de León, Valencia'}",True,False,False,False,False,False,,Mont-Olivet,,
93768037,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3e/82/e3/1191658086.webp,Montblanc 15,38,1,550.0,"{'price': {'amount': 550.0, 'currencySuffix': '€/mes'}}",flat,rent,51.0,True,1,1,"montblanc, 15",Tarragona,Salou,Eixample,es,41.0718558,1.1477432,True,https://www.idealista.com/inmueble/93768037/,181043,"SE ALQUILA DESDE SEPTIEMBRE 2024 HASTA FINALES DE MAYO 2025. Bonito apartamento en zona turistica de Salou, a 300 metros de la playa, paseo maritimo con fuente luminoso, tiendas, restaurantes, pabs, paradas de bus, etc.  Apartamento dispone de salon comedor con salida a terraza, baño completo con bañera, cocina office equipada, dormitorio con 2 camas individuales y armario. En el salon hay sofa-cama para 2 personas.  Aire acondicionado con bomba de calor. Utencillos de cocina. Hay todo lo necesario.  Piscina comunitaria. Parque infantil. wIfI. Gastos de agua y luz a cargo del inaqilino.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'Eixample, Salou', 'title': 'Piso en montblanc, 15'}",False,False,False,False,False,False,,,,
97594136,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a4/4b/68/984235078.webp,IA-2-16,30,6,539.0,"{'price': {'amount': 539.0, 'currencySuffix': '€/mes'}}",flat,rent,65.0,True,2,1,"Valldigna, 19",València,Gandia,Playa de Gandia,es,39.0194993,-0.1778691,True,https://www.idealista.com/inmueble/97594136/,299088,"** de Octubre a Mayo 2025 por 539 € + luz A-2-16. 2ª Línea de playa.  NO ALQUILAMOS A GRUPOS DE JÓVENES  Se alquila apartamento de Octubre a Mayo 2025, 2ª línea de playa con 2 piscinas ( sólo abiertas en verano ), cancha de tenis, wifi 300 mb y plaza de garaje opcional ( 36 € / mes). En la zona más tranquila de la playa de Gandia. 6º piso con bonitas vistas al mar y a la montaña. 2 dormitorios dobles con armarios empotrados, 1 baño con ducha, salón comedor con acceso a la terraza y vistas despejadas. TV color, cocina con vitrocerámica, frigorífico, microondas, lavadora y termo eléctrico. Bonita urbanización con 2 piscinas, ( adultos e infantil. ), duchas, cancha de tenis, juegos infantiles y jardín.  Consultar condiciones para mascotas. Mascotas opcional, sujeta a aceptación. No se aceptan PPP Información no contractual ni vinculante.",False,good,False,True,8.0,{'typology': 'flat'},"{'subtitle': 'Playa de Gandia, Gandia', 'title': 'Piso en Valldigna, 19'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 36.0}",,,
105736954,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/a3/08/1261518290.webp,5530,32,3,700.0,"{'price': {'amount': 700.0, 'currencySuffix': '€/mes'}}",flat,rent,86.0,True,2,2,avenida Bretón de los Herreros,La Rioja,Haro,,es,42.5739229,-2.8591988,False,https://www.idealista.com/inmueble/105736954/,192699,"Te invitamos a conocer un espectacular y moderno apartamento que se encuentra en el corazón de la ciudad, donde tendrás acceso a todos los servicios justo al salir de casa.   Este apartamento cuenta con un ascensor accesible para personas con movilidad reducida, lo que lo hace aún más cómodo. El apartamento es exterior y está orientado al sur, lo que permite disfrutar de vistas despejadas y luminosas de la ciudad.   Está completamente equipado, listo para que te mudes sin necesidad de realizar ninguna mejora. La cocina está dotada de todos los electrodomésticos necesarios, mientras que el salón ofrece un amplio espacio que incluye un área para comedor y una terraza que se puede acceder tanto desde el salón como desde la cocina.   La zona de descanso se compone de dos acogedores dormitorios y dos baños, uno de los cuales es en suite, proporcionando privacidad y comodidad. Además, viene incluido con un garaje y un trastero dentro del mismo edificio.   Es importante mencionar que no se permiten mascotas, y se requiere una fianza equivalente a dos meses de alquiler. La propiedad busca inquilinos responsables que valoren y cuiden este moderno y completo apartamento.",False,good,False,True,8.0,{'typology': 'flat'},"{'subtitle': 'Haro', 'title': 'Piso en avenida Bretón de los Herreros'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
105893906,,CAR4585,0,bj,600.0,"{'price': {'amount': 600.0, 'currencySuffix': '€/mes'}}",flat,rent,25.0,False,1,1,calle del Molí,Barcelona,Barcelona,Nou Barris,es,41.4450108,2.1825449,False,https://www.idealista.com/inmueble/105893906/,255681,"¡Oportunidad de alquiler en el corazón de la ciudad! Este encantador piso interior de 25 m² es perfecto para una mujer sola o una señora mayor jubilada que busca tranquilidad y comodidad. El inmueble se encuentra en buen estado y listo para ser personalizado a tu gusto. El piso cuenta con una habitación acogedora, un baño completo y una pequeña sala de estar ideal para momentos de relax. No se admiten MASCOTAS La ubicación es inmejorable, con fácil acceso a servicios y transporte público. Se busca una inquilina tranquila con trabajo demostrable, que valore la paz y la privacidad que este piso ofrece. ¡No pierdas esta oportunidad de vivir en un lugar tranquilo y cómodo!",False,good,False,False,24.0,{'typology': 'flat'},"{'subtitle': 'La Prosperitat, Barcelona', 'title': 'Piso en calle del Molí'}",False,False,False,False,False,False,,La Prosperitat,,
104285462,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/3b/a5/1215504291.webp,,23,3,690.0,"{'price': {'amount': 690.0, 'currencySuffix': '€/mes'}}",flat,rent,78.0,True,2,1,"calle Murillo, 4",València,Manises,Centro Ciudad,es,39.4896439,-0.4585479,True,https://www.idealista.com/inmueble/104285462/,243464,"Todavía crees en la magia?, no sueñes con precios económicos. Te lo hacemos realidad. Es un placer para nosotros presentarte este piso en EXLUSIVA disponible en alquiler. Nosotros a favor tuyo tenemos una máxima prioridad, que es ofrecerte los precios de alquileres mas competitivos y asequibles para tu bolsillo y que al final la vivienda sea digna para ti y que lo puedas pagar sobradamente, sin agobios ni estrés. El piso está ubicado en el municipio de Manises, muy próximo a la estación de metro de Manises y de les Roses. Ventajas? , lo tienes todo a mano, centros de educación y de salud, farmacias, hospitales y servicios que operan todo el día. El inmueble te lo entregamos sin muebles ni electrodomésticos, queremos que lo amuebles a tu gusto, necesitamos que tu estancia sea plena y satisfactoria. Si no encuentras muebles te podemos ayudar de manera adicional, es decir, nos cuentas que muebles te interesan y te buscamos las mejores ofertas, pide por esa boquita y tus deseos se harán realidad. Manises tiene una comunicación optima con Valencia, con el metro a 20minutos y en coche mucho mas cerca. Llámanos enseguida, parece que no pero este tipo de pisos con este alquiler vuelan enseguida, no te duermas en los laureles, no sigas soñando y te prepararemos las primeras visitas. Altura piso 3º, piso superficie total 85 m², superficie útil 80 m², hab. individuales: 1, habitaciones dobles: 2, 1 baño, antigüedad más de 50, armarios empotrados, balcón (con vistas a la estación de tren), carpintería exterior (pvc), carpintería interior, cocina (semiamueblada), comedor (con acceso al balcón. ), estado conservación: buen estado, gastos de comunidad: incluidos en el precio, amueblado, orientación noreste, puerta blind. , soleado (y luminoso), suelos: gres, exterior, se aceptan mascotas.",False,good,False,False,9.0,{'typology': 'flat'},"{'subtitle': 'Centro Ciudad, Manises', 'title': 'Piso en calle Murillo, 4'}",False,False,False,False,False,False,,,,
87356107,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fe/95/88/718665652.webp,CANC7- 5º,59,5,450.0,"{'price': {'amount': 450.0, 'currencySuffix': '€/mes'}}",flat,rent,80.0,True,2,2,SERRANIA DEL TURIA 4,València,Gandia,Playa de Gandia,es,39.0127635,-0.1754797,False,https://www.idealista.com/inmueble/87356107/,299863,"-NO SE ALQUILA ANUAL- Alquiler estudiantes hasta JUNIO y VERANO POR SEMANAS O QUINCENAS. Apartamento de 2 dormitorios situado en la zona Norte de la Playa de Gandía, la más familiar y menos ruidosa de toda la playa. Consta de 2 dormitorios, 1 cuarto de baño con ducha, 1 cuarto de baño con bañera, cocina independiente equipada, amplio salón comedor y terraza con orientación al Sur. Urbanización cerrada con Jardines, cancha de tenis, gran piscina con zona de solarium y plaza de aparcamiento incluida en el precio. El apartamento se vende tal cual está amueblado.",False,good,False,True,6.0,{'typology': 'flat'},"{'subtitle': 'Playa de Gandia, Gandia', 'title': 'Piso en Serrania Del Turia 4'}",False,False,False,False,False,False,,,,
105677628,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/6e/bd/1262870542.webp,00791,23,1,725.0,"{'price': {'amount': 725.0, 'currencySuffix': '€/mes'}}",flat,rent,65.0,False,1,1,"calle de Urrea, 24",Zaragoza,Zaragoza,Centro,es,41.6505007,-0.8782428,True,https://www.idealista.com/inmueble/105677628/,622,"Piso en ALQUILER en ZARAGOZA - CENTRO - URREA (REF. 00791) ¡Aproveche la oportunidad de vivir en pleno centro con una gran terraza! 45m2 útiles aproximados distribuidos en: Monoambiente Salon-cocina-dormitorio y baño independiente. Terraza acondicionada con sofas, sillas y mesas Bomba frío/ calor. Calefacción eléctrica. Se alquila amueblado y totalmente equipado. NO SE ADMITEN MASCOTAS 1º PLANTA SIN ASCENSOR Junto a todo tipo de servicios: paradas bus, supermercados, colegios.. . y a solo 2 minutos de la Plaza España. ¡No deje de visitarlo! REQUISITOS ALQUILER: - Primer mes de Renta por adelantado - ( 725. - €)(Gastos de Comunidad a cargo del ARRENDADOR) + - Fianza DGA - ( 725. - €) - Garantía adicional por los muebles y electrodomésticos - ( 725. - €) PAGO TOTAL INICIAL: ( 2.175. - €).",False,good,False,False,11.0,{'typology': 'flat'},"{'subtitle': 'Paseo Independencia, Zaragoza', 'title': 'Piso en calle de Urrea, 24'}",False,False,False,False,False,False,,Paseo Independencia,,
87156527,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/3f/dc/1206464946.webp,ALQ CENTRO,30,4,680.0,"{'price': {'amount': 680.0, 'currencySuffix': '€/mes'}}",flat,rent,60.0,True,1,1,"calle la Mar, 5",Cantabria,Castro-Urdiales,Centro,es,43.3820771,-3.2181589,True,https://www.idealista.com/inmueble/87156527/,271330,"Se alquila para LARGA TEMPORADA apartamento con increíbles VISTAS AL MAR Los propietarios: -Solicitan un contrato indefinido con + 1 año de antigüedad para el SEGURO DE IMPAGOS -Solicitan nóminas de + 1.900 €  -No admiten animales -Sólo quieren 1 o 2 personas Consta de 1 habitación con armario empotrado y balcón, salón comedor con mirador, cocina equipada, 1 baño con bañera y hall de entrada. Además, dispone de otro hall de entrada con armario empotrado. Es un 4º PISO Y NO TIENE ASCENSOR. Dispone de calefacción eléctrica. ¡Interesante visitarlo!",False,good,False,False,11.0,{'typology': 'flat'},"{'subtitle': 'Centro, Castro-Urdiales', 'title': 'Piso en calle la Mar, 5'}",False,False,False,False,False,False,,,,
105835817,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b3/57/9e/1264452112.webp,,30,1,750.0,"{'price': {'amount': 750.0, 'currencySuffix': '€/mes'}}",flat,rent,70.0,True,2,2,avenida de los Derechos Humanos,Cantabria,Castro-Urdiales,Playa Ostende,es,43.3901006,-3.2326142,False,https://www.idealista.com/inmueble/105835817/,272790,"Castro Urdiales. Inmobiliaria Vista Hermosa alquila en zona Ostende, coqueto piso.  Consta de: Salón comedor con salida a terraza, cocina equipada, 2 hermosas habitaciones y 2 baños completos. Situado en una zona muy tranquila de la ciudad dispone cerca de supermercado, farmacia, y salida autobús hacia Bilbao.  Cerca de la playa de Ostende y de su paseo que nos acerca a las zonas de ocio. El piso es muy completo, se encuentra en buen estado y cuenta con una parcela de garaje y trastero.  Dispone de una terraza para poder disfrutar de un café o de una buena charla.  Llama y con gusto te ampliaremos la información y si lo solicitas te haremos una visita in situ de la vivienda.  LOS PROPIETARIOS REALIZAN SEGURO DE IMPAGO. INMOBILIARIA VISTA HERMOSA, PROFESIONALIDAD, SEGURIDAD Y GARANTIA A SU SERVICIO.",False,good,False,True,11.0,{'typology': 'flat'},"{'subtitle': 'Playa Ostende, Castro-Urdiales', 'title': 'Piso en avenida de los Derechos Humanos'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
102645574,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/71/04/1162424049.webp,4665_GC,26,6,650.0,"{'price': {'amount': 650.0, 'currencySuffix': '€/mes'}}",flat,rent,71.0,True,3,1,calle Astúries,València,Puerto de Sagunto,Playa Puerto de Sagunto,es,39.6628692,-0.2121625,False,https://www.idealista.com/inmueble/102645574/,228611,"ALQUILER DE TEMPORADA DE SEPTIEMBRE HASTA JUNIO INCLUSIVE   Presentamos este bonito piso en alquiler a 50 metros de la playa del Puerto de Sagunto.  Consta de tres habitaciones, dos simples y una doble, un cuarto de baño completo, cocina independiente y salón/comedor.  Una de las grandes ventajas de este inmueble es su excelente ubicación en la sexta planta, lo que te permitirá disfrutar de unas vistas laterales al mar y una buena corriente de aire.  Cuenta con 60 metros cuadrados útiles y 71 metros construidos, finca del año 1973, con ascensor y totalmente amueblado.  En los alrededores encontrarás todo tipo de servicios y transporte público.  No dudes en contactar para obtener más información y concertar una visita a esta vivienda en Puerto de Sagunto.   .",False,good,False,True,9.0,{'typology': 'flat'},"{'subtitle': 'Las Islas, Puerto de Sagunto', 'title': 'Piso en calle Astúries'}",False,False,False,False,False,False,,Las Islas,,
105796069,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7e/0f/e6/1263262000.webp,S1001,20,bj,670.0,"{'price': {'amount': 670.0, 'currencySuffix': '€/mes'}}",flat,rent,70.0,True,3,1,paseo Maritim 9 d'Octubre,València,Canet d'En Berenguer,,es,39.6791238,-0.2022028,False,https://www.idealista.com/inmueble/105796069/,227067,"Alquiler de TEMPORADA. ¡Descubre tu nuevo hogar en la playa Raco del Mar! Este encantador apartamento en primera línea de mar es ideal para PROFESORES que buscan un lugar tranquilo y cómodo para vivir. Con 90 m² construidos 70m2 útiles, cuenta con 3 habitaciones, un baño completo, y una cocina totalmente equipada con lavadora, lavavajillas, frigorífico, horno, microondas y termo eléctrico. El salón es perfecto para relajarse después de un día de trabajo, y el aire acondicionado te garantiza confort durante todo el año. Cuenta con trastero y existen duchas exteriores para después de la playa. Además, este piso viene completamente amueblado y dispone de armarios empotrados, trastero y una plaza de garaje incluida en el precio. La calefacción eléctrica con bomba de frío/calor asegura que siempre estés a la temperatura perfecta. La ubicación es inmejorable: a solo 20 metros de la playa con acceso entablado, a 5 minutos de Consum y a 15 minutos de Mercadona. No te pierdas el mercadillo que se celebra todos los domingos del año. ¡Ven a vivir donde siempre has soñado!",False,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': ""Canet d'En Berenguer"", 'title': ""Piso en paseo Maritim 9 d'Octubre""}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
105792124,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/73/4f/1263454069.webp,,26,4,620.0,"{'price': {'amount': 620.0, 'currencySuffix': '€/mes'}}",penthouse,rent,110.0,False,4,2,Pescadores s/n,Tarragona,Tortosa,Centre,es,40.8125777,0.5214423,True,https://www.idealista.com/inmueble/105792124/,149916,"Ático Céntrico en Alquiler en Tortosa – ¡Ideal para Estudiantes! Descubre este magnífico ático situado en el corazón de Tortosa, perfecto para estudiantes que buscan un espacio cómodo y bien comunicado. Con una superficie construida de 110 m² y 90 m² útiles, esta vivienda ofrece todo lo que necesitas para sentirte como en casa. Dispone de cuatro habitaciones amplias, una cocina totalmente equipada. Además, el ático está totalmente amueblado y equipado, listo para entrar a vivir. Situado en la cuarta planta sin ascensor, este espacio ofrece una oportunidad única para estudiantes que valoran la proximidad a los servicios de la ciudad. No dejes escapar esta oportunidad de vivir en un entorno privilegiado, con todas las ventajas que ofrece una ubicación céntrica en Tortosa. ¡Contáctanos hoy mismo para concertar una visita y descubre tu nuevo hogar!",False,good,False,False,6.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Centre, Tortosa', 'title': 'Ático en Pescadores s/n'}",False,False,False,False,False,False,,,,
105450004,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/2f/53/1253349691.webp,3864,21,4,680.0,"{'price': {'amount': 680.0, 'currencySuffix': '€/mes'}}",flat,rent,68.0,True,3,1,carretera de Santpedor,Barcelona,Manresa,Ctra. Santpedor - Bases de Manresa,es,41.7401026,1.831156,False,https://www.idealista.com/inmueble/105450004/,225046,"¿Tienes la necesidad de estar una temporada en Manresa? Este piso es ideal. Estudiantes, profesores o trabajadores. Consta de: Recibidor espacioso y acogedor. Amplio salón comedor con salida a un balcón con vistas a la montaña de Montserrat. Perfecto para relajarse y disfrutar. Cocina Independiente, totalmente equipada con todos los electrodomésticos necesarios para tu comodidad. Zona de Lavadero, práctica para mayor comodidad Un moderno baño con plato de ducha. Dos dormitorios dobles espaciosos y confortables. Un dormitorio Individual ideal como zona de estudio. Cerca de la Universidad, muy conveniente para estudiantes y profesores.  Ubicación estratégica con fácil acceso a las vías principales para moverse por la ciudad o salir de ella. Este piso es ideal para aquellos que buscan un hogar temporal con todas las comodidades y una ubicación privilegiada.",True,good,False,True,10.0,{'typology': 'flat'},"{'subtitle': 'Ctra. Santpedor - Bases de Manresa, Manresa', 'title': 'Piso en carretera de Santpedor'}",False,False,False,False,False,False,,,,
101968160,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/33/45/e1/1139732270.webp,236A,10,3,500.0,"{'price': {'amount': 500.0, 'currencySuffix': '€/mes'}}",flat,rent,40.0,True,1,1,Conde Aznar,Huesca,Jaca,Casco Urbano,es,42.5699967,-0.549446,False,https://www.idealista.com/inmueble/101968160/,105157,"Aire de Montaña les ofrece este coqueto piso en alquiler en el centro de Jaca, a un paso de la Calle Mayor y cerca de los comercios y servicios que ofrece la ciudad. El piso, de reciente actualización, se distribuye en: salón con cocina americana, bien equipada, una habitación doble con armario empotrado y amplio baño completo dispuesto con bañera.  Se precisa contrato de trabajo fijo de mínimo un año. No se aceptan mascotas.",False,good,False,False,13.0,{'typology': 'flat'},"{'subtitle': 'Casco Antiguo - Ciudadela, Jaca', 'title': 'Piso en Conde Aznar'}",False,False,False,False,False,False,,Casco Antiguo - Ciudadela,,
