index,propertyCode,thumbnail,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,parkingSpace,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,floor,hasLift,exterior,neighborhood,highlight
3,105827007,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fc/e0/57/1264190803.webp,39,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2400.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",flat,rent,102.0,2,2,plaza de Pompeu Gener,Barcelona,Barcelona,Ciutat Vella,es,41.3814927,2.1896487,False,https://www.idealista.com/inmueble/105827007/,1413,"Exclusivo Dúplex en Barceloneta a 2 Minutos de la Playa con Balcón Este encantador dúplex auténtico y luminoso, ubicado en el corazón de Barceloneta, te ofrece la combinación perfecta entre estilo y funcionalidad. A solo 2 minutos a pie de la playa y frente a un hermoso parque, este inmueble exterior es ideal para quienes buscan una experiencia de vida única en Barcelona. Distribuido en dos plantas, el primer nivel cuenta con un salón acogedor con muebles de alta calidad, una cocina renovada y completamente equipada, y un balcón privado para disfrutar del aire libre. En la planta superior, encontrarás dos dormitorios, uno de ellos con baño en suite, diseñados para ofrecer el máximo confort. Conserva características originales que se combinan con soluciones modernas y materiales premium. El piso está completamente amueblado y equipado. Además, el edificio cuenta con un encantador patio trasero. Ubicado en una de las zonas más vibrantes y mejor conectadas de la ciudad, tendrás todos los servicios, opciones de ocio y transporte público al alcance de la mano. ¡Disponible para alquiler temporal, listo para que te mudes hoy mismo! Disponibilidad: ¡Disponible ahora! No dejes pasar esta oportunidad única de vivir cerca del mar en una de las mejores zonas de Barcelona.",False,good,False,,22.0,{'typology': 'flat'},"{'subtitle': 'La Barceloneta, Barcelona', 'title': 'Piso en plaza de Pompeu Gener'}",False,False,False,False,False,False,CP0172,2,False,True,La Barceloneta,{'groupDescription': 'Destacado'}
4,98625247,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e9/10/f8/1259303592.webp,65,3950.0,"{'price': {'amount': 3950.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 4300.0, 'priceDropValue': 350, 'priceDropPercentage': 8}}}",chalet,rent,350.0,5,3,avenida Mestre Falla,Barcelona,Sitges,Vallpineda-Santa Bárbara,es,41.2468037,1.8035332,False,https://www.idealista.com/inmueble/98625247/,34504,"SH2880. - Gran casa amueblada en Sitges Vallpineda, con cinco habitaciones, piscina privada y garaje para 4 coches. Con 300m2 útiles y 350m2 construidos sobre un terreno de 450m2, esta casa amplia está distribuida en tres plantas más gran sótano con varias estancias de trastero, bodega, lavadero. En planta baja, salón con chimenea y salida a porche y piscina, cocina comedor, lavadero, habitación doble y un aseo. En primera planta, gran habitación suite con baño, vestidor y terraza con vistas ciudad y mar, tres habitaciones dobles y otro baño. En la buhardilla, habitación grande como despacho o dormitorio. La vivienda dispone de calefacción radiante por suelo, aire acondicionado, ventanas de aluminio, armarios empotrados, suelos de gres, gimnasio, barbacoa, trastero y garaje para cuatro coches y motos. Se halla a la entrada de la tranquila zona residencial de Vallpineda con vigilancia 24h y Club Deportivo con piscina, tenis, pádel y gimnasio. Muy cerca del British School of Barcelona, parada de bus, supermercado y a 1 km del centro de Sitges. Gastos de jardinero y mantenimiento de piscina no incluidos. Agua incluida en el precio. sitgeshouses. com.",False,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",11.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Vallpineda-Santa Bárbara, Sitges', 'title': 'Casa independiente en avenida Mestre Falla'}",True,False,True,False,False,False,SH2880,,,,,{'groupDescription': 'Destacado'}
5,103801256,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/95/1b/1229911024.webp,52,4400.0,"{'price': {'amount': 4400.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 4800.0, 'priceDropValue': 400, 'priceDropPercentage': 8}}}",chalet,rent,482.0,5,4,calle del Topazi,Barcelona,Cerdanyola del Vallès,Bellaterra,es,41.499208,2.0812797,False,https://www.idealista.com/inmueble/103801256/,14830,"CASA EN ALQUILER DE 3 PLANTAS EN BELLATERRA aProperties les presenta en exclusiva esta magnífica propiedad de 480m² construidos en una parcela de 660m² con zona comunitaria con piscina. La propiedad consta de 3 plantas de magnífico diseño, práctico y funcional. En la planta principal encontramos el recibidor que nos da paso al salón de 50m² con chimenea y grandes ventanales dan paso al porche seguido de la zona ajardinada y un huerto, salón a dos nivels, cocina office totalmente equipada con electrodomésticos, una habitación y un aseo de cortesía. Subiendo las escaleras esta la zona de noche donde encontrramos cuatro habitaciones, una master suite, una suite, dos habitaciones dobles y un baño completo. La buhardilla es un amplio espacio que puede utilizarse como despacho, zona de estudio o habitación con grandes ventanales con salida a una terraza con vistas a la montaña. En el sótano esta el aparcamiento, espacio polivalente para gimnasio y sala de juegos, zona de aguas y un baño completo con plato de ducha.  La propiedad dispone de acabados de gran calidad, placas solares, gas natural, aire acondicionado, armarios empotrados, suelos de parquet, ventanas de aluminio, aparcamiento para tres coches, osmosis. Además cuenta con zona comunitaria con piscina y sala de juegos compartida con solo 5 vecinos. Se entrega recién pintada. Ubicada en una zona privilegiada y exclusiva de Bellaterra, cuenta con excelentes comunicaciones con las principales carreteras con acceso inmejorables a Barcelona y alrededores. La zona de Bellaterra destaca por sus zonas residenciales tranquilas y caracterizadas por su proximidad a servicios, comercios y servicios médicos a escasos minutos.  Se trata de una población cercana a Barcelona, que conserva la esencia de un pueblo tranquilo, pero a tan solo 12 Km de la ciudad condal. Es la escogida por muchas familias que quieren ganar en calidad de vida, debido a su situación estratégica, a su gran cantidad de zonas verdes, parques y jardines y excelente comunicación mediante autopista. Túneles de Vallvidrera o carretera con la capital catalana.  El equipo experto de aProperties le atenderá con mucho gusto y le ayudará a encontrar su futuro hogar gracias a esta preciosa vivienda inmejorable e impecable. No existe índice aplicable a esta propiedad según consulta realizada a la Agencia de la Vivienda de Cataluña 01 / 2024.  Contacte con nosotros para ver más inmuebles similares. * En cumplimiento de la Ley 12/2023 y la Llei 18/2007 informamos que: Respecto a la presente propiedad no existe certificado informativo estatal de referencia de precios de alquiler La presente propiedad tiene la consideración de suntuaria por razón de superficie y/o renta, y por ello de conformidad a la LAU no es de aplicación el índice estatal de referencia de precios de alquiler.",True,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",9.0,{'typology': 'chalet'},"{'subtitle': 'Bellaterra, Cerdanyola del Vallès', 'title': 'Chalet en calle del Topazi'}",True,False,False,False,False,False,ASC2401006,,,,,{'groupDescription': 'Destacado'}
6,97070978,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/5b/b6/964865694.webp,9,1290.0,"{'price': {'amount': 1290.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1400.0, 'priceDropValue': 110, 'priceDropPercentage': 8}}}",studio,rent,40.0,0,1,calle de Salomó ben Adret,Barcelona,Barcelona,Ciutat Vella,es,41.3843838,2.1772826,False,https://www.idealista.com/inmueble/97070978/,333,"Ref. RS6434 ESTUDIO DE ALQUILER TEMPORAL EN EL BARRIO GOTICO Disponible ya. Bonito loft de 40m2 recientemente reformado con todo por estrenar. El apartamento cuenta con 1 habitación con cama doble en el altillo, un baño completo con ducha y un aseo. El salón y la cocina están integrados en un solo espacio con una bonita barra americana. El salón está totalmente equipado con TV, sofá y escritorio. Hay una cocina abierta equipada con electrodomésticos de alta calidad, vitrocerámica, horno, microondas, lavadora, nevera-congelador y todos los utensilios necesarios. El piso cuenta con aire acondicionado y calefacción central en todas las estancias. En la reforma se han restaurado las paredes de piedra y las vigas de madera, conservando la rica historia de los edificios de este barrio. El apartamento se sitúa en el corazón del barrio Gótico, el casco antiguo de la ciudad, donde se respira historia a cada paso. Meses de fianza 2 Gastos de comunidad e ibi incluidos en el precio del alquiler. Gastos de suministros aparte. Para mas información puede comunicarse con el equipo de RS GROUP.",False,good,False,,32.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'El Gòtic, Barcelona', 'title': 'Estudio en calle de Salomó ben Adret'}",False,False,False,False,False,False,RS6434,2,False,,El Gòtic,{'groupDescription': 'Destacado'}
7,94673141,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/fb/96/901282662.webp,32,2300.0,"{'price': {'amount': 2300.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2500.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",flat,rent,91.0,1,1,barrio La Dreta de l'Eixample,Barcelona,Barcelona,Eixample,es,41.3960061,2.1636886,False,https://www.idealista.com/inmueble/94673141/,1458,"Piso de 80 m² en alquiler temporal en una finca moderna con ascensor y servicio de portería, ubicado en el emblemático Paseo de Gracia. Situado en el prestigioso Quadrat d'Or, la zona arquitectónica modernista de la ciudad, este apartamento cuenta con una ubicación inmejorable, rodeado de reconocidas marcas comerciales y establecimientos de lujo. La vivienda dispone de un amplio y luminoso salón-comedor, junto a una cocina independiente completamente equipada con horno, frigorífico, lavavajillas, microondas y lavadora. En la zona de noche, se encuentra un dormitorio doble y un baño completo con ducha. El piso se entrega completamente amueblado y equipado, con la opción de alquilar una plaza de garaje adicional (no incluida en el precio). Cuenta con acabados de excelente calidad, ofreciendo un ambiente elegante y confortable. Los suelos de parquet aportan calidez y estilo a cada espacio, mientras que los acristalamientos Climalit garantizan una óptima aislación térmica y acústica. Además, el apartamento dispone de un sistema de aire acondicionado centralizado frío/calor, que permite ajustar la temperatura según las preferencias individuales en cualquier época del año. El Eixample es uno de los distritos más emblemáticos de Barcelona, reconocido por su diseño urbanístico único y su impresionante arquitectura modernista. La Dreta de l'Eixample, en particular, destaca por albergar numerosos edificios icónicos diseñados por el famoso arquitecto Antoni Gaudí, como la Casa Batlló y la Casa Milà (también conocida como La Pedrera), ambos situados en el Passeig de Gràcia. Además, en esta zona se encuentra la Sagrada Familia, la famosa obra maestra inacabada de Gaudí y uno de los principales símbolos de Barcelona. ZONA: Eixample - La Dreta de l'Eixample. TRANSPORTE: Metro-Diagonal (L5 y L3), FGC-Provença, bus y Bicing.  PROPIETARIO GRAN TENEDOR: No aplica (alquiler temporal) ALQUILADO EN ÚLTIMOS 5 AÑOS: No aplica (alquiler temporal) ÍNDICE ESTATAL DE PRECIOS: No aplica (alquiler temporal).",False,good,False,,25.0,{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Piso'}",True,False,False,False,False,False,15292,,True,True,La Dreta de l'Eixample,{'groupDescription': 'Destacado'}
8,105608268,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/b5/32/1257565322.webp,59,3500.0,"{'price': {'amount': 3500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 3800.0, 'priceDropValue': 300, 'priceDropPercentage': 8}}}",flat,rent,140.0,3,2,barrio Sants - Badal,Barcelona,Barcelona,Sants-Montjuïc,es,41.3774659,2.1292341,False,https://www.idealista.com/inmueble/105608268/,3781,"Ático con piscina en Sants - Les Corts Engel & Völkers les presenta esta vivienda temporal de diseño exclusivo, tiene una superficie de 112 m2, balcón de 13m2 y terraza de 74m2. Todas las estancias son exteriores. Dispone de 4 habitaciones (1 dormitorio doble, 2 dormitorios individuales y 1 despacho). El piso se divide en zona de día y zona de noche, desde el recibidor siguiendo el pasillo nos adentramos en el salón comedor con la cocina en concepto abierto, totalmente exterior, con acceso a una hermosa terraza con espacio para encuentros con amigos y familia, descansar y relajarse en fines de semana soleados, disfrutar de un hogar inmejorable. Adjunto al salón se accede al despacho, zona de trabajo con luz natural. Volviendo al recibidor a la izquierda accedemos a la zona de noche, en ella, encontramos un baño completo, una sala destinada a zona de lavado y plancha, dos habitaciones individuales y una habitación doble en suite con vestidor, todas las estancias exteriores y con muchísima luz. Todos los acabados son de máxima calidad, así como los electrodomésticos, griferías, cerramientos. Dispone de aire acondicionado por conductos. Es un edificio de alta eficiencia energética. Dispone de 3 plazas de parking opcionales a 120 euros c/u en la misma finca. En la azotea del edificio se encuentra la piscina y el solarium comunitarios. Esta propiedad es la mejor elección para una vida feliz y relajada. Nos encontramos en una zona tranquila y emblemática de Barcelona, punto de unión de la calle de Sants y la avenida de Madrid. Es una zona ideal para vivir en familia, posee todos los servicios como escuelas, bibliotecas, parques, ocio y salud. Es sin duda una de las zonas mejor comunicadas de Barcelona. El Campus Universitario de la Diagonal, está también a escasos minutos y sin lugar a duda el mayor atractivo el nuevo Camp Nou que incorporará al barrio un nuevo hotel, oficinas, una pista de hielo y el nuevo Palau Blaugrana. La proximidad de la Avenida Diagonal, y los múltiples medios de transporte existentes (Tranvía, Metro y autobuses) hacen del barrio uno de los más cotizados por los barceloneses. También a escasos minutos de la Estación de Sants (AVE y cercanías).",False,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",25.0,{'typology': 'flat'},"{'subtitle': 'Sants - Badal, Barcelona', 'title': 'Piso'}",True,False,False,False,False,False,W-02WMOZ,4,True,True,Sants - Badal,{'groupDescription': 'Destacado'}
9,105834774,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/e3/30/1264427881.webp,39,3850.0,"{'price': {'amount': 3850.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 4200.0, 'priceDropValue': 350, 'priceDropPercentage': 8}}}",flat,rent,240.0,5,3,calle de Roger de Llúria,Barcelona,Barcelona,Eixample,es,41.3911894,2.1711082,False,https://www.idealista.com/inmueble/105834774/,703,"ALQUILER VIVIENDA HABITUAL. AMUEBLADO. DISPONIBLE 1 DE OCTUBRE  AFAMOF alquila amplio y luminoso piso en cuarta planta real de edificio de 1890 de l’Eixample Dret. Entramos al piso a través de un espacioso recibidor que nos conduce al impresionante salón comedor, de 57 m2, con cuatro balconeras a la calle. Desde el balcón corrido se disfruta de bonitas vistas a l’Eixample y al Tibidabo. La cocina tipo office, independiente, está perfectamente amueblada y dispone de fogones a gas y de una mesa para cuatro comensales. La vivienda consta de cinco habitaciones, la principal en suite con vestidor y un total de tres baños.  En la parte posterior, encontramos la galería a patio de manzana con zona de aguas y plancha y un rincón ideal para la relajación o la lectura. Los techos altos, los pasillos anchos, con ventanas al patio, y el tipo de suelo, hacen que la vivienda sea muy luminosa. La vivienda es muy silenciosa, tiene doble orientación, y está equipada con calefacción a gas y aire acondicionado por splits. La propiedad dispone de una plaza de parking en finca cercana no incluida en el precio. Sin duda se trata de una oportunidad para una familia que quiera disfrutar de una gran vivienda en una ubicación muy céntrica, a dos calles del Paseo de Gracia, con todos los servicios en la puerta. El piso está fuera de índice de alquiler.",True,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 150.0}",16.0,{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Piso en calle de Roger de Llúria'}",True,False,False,False,False,False,,4,True,True,La Dreta de l'Eixample,{'groupDescription': 'Destacado'}
10,86390615,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/8f/26/761472004.webp,53,2400.0,"{'price': {'amount': 2400.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2600.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",flat,rent,78.0,4,2,Torns,Barcelona,Barcelona,Sants-Montjuïc,es,41.375187,2.12593,False,https://www.idealista.com/inmueble/86390615/,4110,"Piso de alquiler de temporada de 1 mes a 11 meses Precioso piso todo nuevo a estrenar y totalmente equipado. La vivienda acaba de ser totalmente reformada. Dispone de cuatro habitaciones, 2 baños completos, suelos de parquet, ventanas de aluminio, y una agradable balcón.  Cada habitación constara de una cama, escritorio y armario. Aire acondicionado y calefaccion por bomba de calor. Tiene Smart TV, Lavadora y Lavajillas. En el salón hay una moderna cocina abierta equipada con todos los enseres de cocina necesarios así como una mesa y un sofá con mesita y televisor. A 2 minutos caminando del metro de Badal. La vivienda esta disponible para entrar a vivir, no duden en visitarla!",True,good,False,,31.0,{'typology': 'flat'},"{'subtitle': 'Sants - Badal, Barcelona', 'title': 'Piso en Torns'}",True,False,False,False,False,False,,3,False,True,Sants - Badal,{'groupDescription': 'Destacado'}
11,103814989,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/9a/31/1201063675.webp,57,5500.0,"{'price': {'amount': 5500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 6000.0, 'priceDropValue': 500, 'priceDropPercentage': 8}}}",penthouse,rent,80.0,1,1,calle de Roger de Llúria,Barcelona,Barcelona,Eixample,es,41.3965826,2.1649415,False,https://www.idealista.com/inmueble/103814989/,1458,"Vivienda disponible para alquiler temporal. Disponible a partir del 6 de Agosto del 2024 Exquisita reforma de diseño en el Ensanche derecho.  Atico para estrenar totalmente amueblado de 80m2 más una terraza privada de 60m2 con vistas panorámicas a la ciudad.   Cabe destacar la calidad de la reforma ofreciendo muebles de diseño y equipamientos y materiales lujosos. Consta de un luminoso espacio abierto con salón, comedor y cocina con equipamientos de alta gama con ventanales y salida directa la espectacular terraza.  En la zona de noche encontramos un dormitorio doble con armarios empotrados y un baño completo con plato de ducha. Cada dormitorio es exterior ofreciendo vistas a la ciudad. La vivienda está equipada con calefacción por radiadores y aire acondicionado por conductos. Se alquila totalmente amueblada lista para entrar a vivir.  El inquilino tendrá acceso en una finca adyacente a una maravillosa zona comunitaria que ofrece una preciosa terraza comunitaria con capacidad de uso durante todo el año, zona de SPA, gimnasio, zona de coworking, home cinema y bar, para uso de los inquilinos exclusivamente. Destacamos los acabados y calidades de la reforma que le dan una exquisita elegancia a la vivienda. Posibilidad de parking en la misma finca. Todo un lujo en el Eixample.",True,good,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",69.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Ático en calle de Roger de Llúria'}",True,False,False,False,False,False,3059,,True,True,La Dreta de l'Eixample,
12,105496331,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/13/40/1254058431.webp,69,4500.0,"{'price': {'amount': 4500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 4900.0, 'priceDropValue': 400, 'priceDropPercentage': 8}}}",flat,rent,104.0,1,1,paseo de Colom,Barcelona,Barcelona,Ciutat Vella,es,41.3810825,2.1793823,False,https://www.idealista.com/inmueble/105496331/,669,"Espectacular piso amueblado con piscina Espectacular vivienda totalmente amueblada, nueva a estrenar, con piscina con vistas al mar. La vivienda consta de un gran salón comedor con balcones y cocina americana, totalmente equipada con electrodomésticos (nevera, lavavajillas, horno, lavadora, secadora). Dormitorio doble grande con armarios y salida a balcón, baño en suite con ducha. Aseo de cortesía. Aire acondicionado, calefacción. Sistema centralizado de aspiradora. Finca con conserge. Zona comunitaria con piscina, zona chillout, con vistas al puerto y al mar. La vivienda se ubica en una finca modernista, en la que se han conservado todos los detalles, mosaicos hidráulicos, artesonados del techo, entrada majestuosa con vidrieras, puertas de madera, excepcional. Gran tenedor no. Obra nueva gran rehabilitación. Excelente ubicación, al lado de tiendas, comercios y restaurantes. Al lado del puerto deportivo. Bien comunicado en metro y bus.",False,good,False,,43.0,{'typology': 'flat'},"{'subtitle': 'El Gòtic, Barcelona', 'title': 'Piso en paseo de Colom'}",False,False,False,False,False,False,W-02VX45,3,True,True,El Gòtic,
13,105849343,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3d/01/8b/1264869655.webp,20,2400.0,"{'price': {'amount': 2400.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 2600.0, 'priceDropValue': 200, 'priceDropPercentage': 8}}}",flat,rent,110.0,2,1,calle de Balmes,Barcelona,Barcelona,Sarrià-Sant Gervasi,es,41.4042301,2.1431195,False,https://www.idealista.com/inmueble/105849343/,3302,"Les presentamos estos apartamentos recientemente reformados y completamente amueblados, con todo el utillaje necesario para entrar a vivir. Se encuentran en la calle Balmes con General Mitre  Ubicados en una finca con ascensor de 1930 tienen 110 m2 construidos, dos dormitorios dobles con armarios empotrados. Comedor totalmente exterior con grandes ventanales con carpintería de aluminio. Un baño de gran tamaño con plato de ducha. Cocina semiabierta conectada a la mesa de comedor y con acceso a la zona de aguas. La vivienda dispone de un balcón en la zona de día y una terraza en la parte posterior.  Los apartamentos tienen suelos de parquet  a excepción del baño. Disponen de calefacción individual a gas y   aire acondicionado por conducto. Suministros de agua, luz, gas y wifi 200€/mensuales  Limpieza final de estancia 150 €, un solo pago en la firma del contrato. No dude en contactar para ampliar información o agendar una visita.",True,good,False,,22.0,{'typology': 'flat'},"{'subtitle': 'El Putxet i el Farró, Barcelona', 'title': 'Piso en calle de Balmes'}",False,False,False,False,False,False,15186,,False,True,El Putxet i el Farró,
14,105383551,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/5a/d5/1250432040.webp,27,3500.0,"{'price': {'amount': 3500.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 3800.0, 'priceDropValue': 300, 'priceDropPercentage': 8}}}",flat,rent,110.0,2,2,calle d'Aribau,Barcelona,Barcelona,Eixample,es,41.3844483,2.1631327,False,https://www.idealista.com/inmueble/105383551/,859,"PISO EN ALQUILER, AMUEBLADO Maravilloso apartamento de 110m² construidos más 8m² de terraza orientada a playa lleno de luz y sol, ubicado en la calle Aribau con Gran Vía, a un minuto de la parada de metro Universidad, en el centro de Barcelona. Se trata de un cuarto piso de altura lleno de luz y tranquilidad, que se encuentra totalmente reformado con acabados de lujo de gran calidad, como por ejemplo mosaico hidráulico recuperado, la volta catalana en los techos de madera, muebles art decó que combinan con muebles de estilo nórdico a la perfección.   La zona de día dispone de un amplio salón comedor con salida a la terraza muy disfrutable todo el año, cocina independiente completamente equipada con electrodomésticos de alta gama. La zona de noche se compone de dos habitaciones dobles y de medidas muy generosas y dos baños con ducha muy amplios.. . En definitiva, un maravilloso apartamento en el centro de la ciudad, excelentemente comunicado, rodeado de todo tipo de servicios y de restaurantes con estrella Michelin que te permitirá vivir la esencia del barrio más demandado, el Eixample Esquerra. Está disponible ya y es perfecto para un soltero o una pareja. ¡No dudes en visitarlo, te enamorará su luz! La realidad del mobiliario puede no corresponder exactamente con las fotografías mostradas en este anuncio.  Contacte con nosotros para ver más inmuebles similares. * En cumplimiento de la Ley 12/2023 y la Llei 18/2007 informamos que:.",False,good,False,,32.0,{'typology': 'flat'},"{'subtitle': ""L'Antiga Esquerra de l'Eixample, Barcelona"", 'title': ""Piso en calle d'Aribau""}",False,False,False,False,False,False,AB2407020-1,4,True,True,L'Antiga Esquerra de l'Eixample,
15,105231382,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/de/96/1245920082.webp,36,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 1950.0, 'priceDropValue': 150, 'priceDropPercentage': 8}}}",flat,rent,50.0,1,1,calle de la Riereta,Barcelona,Barcelona,Ciutat Vella,es,41.3786177,2.1698149,False,https://www.idealista.com/inmueble/105231382/,780,"Acogedor piso en el corazón de Ciutat vella con piscina Una comunidad verde en el corazon de la cuidad  UN NUEVO CONCEPTO DE VIDA VERDE Y SOSTENIBLE EN BARCELONA. EcoLiving 1802 es una nuevo y apasionante concepto de vida urbana y ecológica, en una comunidad de servicios y espacios compartidos con piscina, huerto, pasajes arbolados, club social, etc. El edificio consta de 50 viviendas, todos ellos conectados con terraza exterior. apartamentos con terrazas y jardines privados, viviendas-taller para artistas. Situado en unas instalaciones vanguardistas que excederá tus expectativas y mejorará tu estilo de vida. Un LUGAR QUE TE ENCANTARÁ LLAMAR HOGAR Estrena hogar en una vivienda luminosa y con acabados de materiales naturales de primera calidad. Apartamentos de 50 m² hasta 100 m², mutantes y flexibles donde fácilmente pueden realizarse cambios en los espacios, para ampliarlos o reducirlos a través de armarios móviles, puertas correderas, talleres transformables, etc. UN LUGAR PERFECTO PARA VIVIR DIFERENTE LA CIUDAD.",False,good,False,,36.0,{'typology': 'flat'},"{'subtitle': 'El Raval, Barcelona', 'title': 'Piso en calle de la Riereta'}",False,False,False,False,False,False,W-02W7GL,7,True,True,El Raval,
16,105514482,https://img4.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/21/aa/d4/1254637023.webp,47,6000.0,"{'price': {'amount': 6000.0, 'currencySuffix': '€/mes', 'priceDropInfo': {'formerPrice': 6500.0, 'priceDropValue': 500, 'priceDropPercentage': 8}}}",flat,rent,220.0,4,3,calle de Pau Claris,Barcelona,Barcelona,Eixample,es,41.39229,2.1666056,False,https://www.idealista.com/inmueble/105514482/,979,"PISO EN ALQUILER, AMUEBLADO, EN EL QUADRAT D'OR, DE 4 HABITACIONES Ubicado en una zona privilegiada, en el Quadrat d'Or, en el Eixample de Barcelona. Muy cerca de Passeig de Gràcia, próximo a comercios, colegios, restaurantes de primer nivel y muy buena conexión con los principales accesos de la ciudad.  Encontramos este magnífico piso en alquiler de 220 m2 en una finca regia del 1900, totalmente amueblado. Increíblemente espacioso y lleno de encanto con detalles de época originales bien conservados, como los suelos catalogados, los techos artesonados y puertas de madera maciza. La zona de día consta de amplio salón con balcón, zona despacho, zona de comedor con luminosa galería a patio de manzana. Además, dispone de cocina separada equipada con todos los electrodomésticos y zona de lavandería. La zona de noche consta de cuatro habitaciones todas dobles con armarios, tres de ellas exteriores y una interior. Cuenta con un amplio baño con vestidor y ducha, y además de dos baños completos con ducha y otro con bañera. Dispone de aire acondicionado por splits y calefacción a gas con radiadores originales de época. Ofrece mucho espacio y comodidad. La presencia de balcones en la fachada principal y la galería en la parte posterior asegura una buena entrada de luz natural. La finca dispone de servicio de conserje y ascensor.  Contacte con nosotros para ver más inmuebles similares. * En cumplimiento de la Ley 12/2023 y la Llei 18/2007 informamos que: Índice de R. P. LL: 13,16 € / m2 Respecto a la presente propiedad no existe certificado informativo estatal de referencia de precios de alquiler Este propietario ostenta la condición de gran tenedor.",True,good,False,,27.0,{'typology': 'flat'},"{'subtitle': ""La Dreta de l'Eixample, Barcelona"", 'title': 'Piso en calle de Pau Claris'}",False,False,False,False,False,False,AB2407063-1,en,True,True,La Dreta de l'Eixample,
